project_name,price,area,bedrooms,bathrooms,locality,city,lat,long,furnished,type,rera,amenities,landmarks,transaction,possesion_by,parking,developers
Himalaya Gardens,2000000.0,,1,1,Vangani,Beyond Thane,19.0925602606021,73.2971135741545,Unfurnished,Apartment,0,7,4,Resale,Ready to Move,,Himalaya Builders And Developers
Lodha Casa Bella Gold,4900000.0,,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,20,5,Resale,Ready to Move,,Lodha Developers Limited
Nisarg Park,5200000.0,900,2,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Furnished,Apartment,0,11,8,Resale,Ready to Move,,Karmakushalta Developer
Lodha Crown Dombivali,2650000.0,305,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,7,5,Resale,Ready to Move,,Lodha Developers Limited
Unkown,1500000.0,,,,Badlapur West,Beyond Thane,19.1760975692482,73.2401614495576,Unfurnished,Commercial Shop,0,0,0,Resale,Ready to Move,,Unknown
Atharva Enclave,4500000.0,500,2,2,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Semi-Furnished,Apartment,0,0,6,Resale,Ready to Move,,Lucky Group
Mohan Suburbia,5500000.0,963,2,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Semi-Furnished,Apartment,0,11,1,Resale,Ready to Move,,Mohan Group
Unkown,3600000.0,,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Builder Floor Apartment,0,0,8,Resale,Ready to Move,,Unknown
Unkown,3200000.0,635,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,8500000.0,,2,2,Dombivli West,Beyond Thane,19.2174682509913,73.0750339345098,Furnished,Apartment,0,0,2,Resale,Ready to Move,1 Open,Unknown
Ashtavinayak Residency,2900000.0,,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,11,6,Resale,Ready to Move,,Ashtavinayak Enterprises
Unkown,7000000.0,3292,2,1,Neral,Beyond Thane,19.0248210057881,73.3169473654086,Unfurnished,Residential House,0,0,0,Resale,Ready to Move,2 Open,Unknown
Unkown,12500000.0,875,3,3,Anjur,Beyond Thane,19.2176833652305,73.0445635987658,Unfurnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Unkown,3500000.0,700,2,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Residential House,0,0,6,Resale,Ready to Move,4 Open,Unknown
Unkown,1700000.0,,1,1,Ulhasnagar,Beyond Thane,19.2253646109387,73.1645678200285,Unfurnished,Apartment,0,0,7,Resale,Ready to Move,,Unknown
Lodha Casa Bella Gold,8500000.0,,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Furnished,Apartment,0,20,5,Resale,Ready to Move,,Lodha Developers Limited
Eco Greens Phase II,2750000.0,,1,2,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,27,2,Resale,Ready to Move,,Ecohomes Construction Pvt. Ltd.
Unkown,5200000.0,,,,Karjat Murbad Road,Beyond Thane,19.2020729139811,73.431654521508,,Agricultural Land,0,0,0,Resale,,,Unknown
Unkown,5500000.0,535,1,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,4500000.0,1000,2,2,Ambernath Badlapur Road,Beyond Thane,19.17335917,73.22656378,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Tulsi Aarambh,3200000.0,,2,2,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,0,6,Resale,Ready to Move,,Raj Group
Unkown,2700000.0,,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,0,8,Resale,Ready to Move,,Unknown
Unkown,3600000.0,,1,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Furnished,Apartment,0,0,8,Resale,Ready to Move,,Unknown
Banjara Hills,1000000.0,,,,Shahapur,Beyond Thane,19.453550664726,73.3247044251021,,Residential Plot,0,8,2,Resale,,,Soft Corner
Rukmini Garden Building No 2,2500000.0,,1,1,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Unfurnished,Apartment,0,30,4,Resale,Ready to Move,,Rukmini Associates Builders and Developers
Ramayan Apartment,5400000.0,,3,3,Ulhasnagar,Beyond Thane,19.2253646109387,73.1645678200285,Furnished,Apartment,0,0,7,Resale,Ready to Move,,Unknown
kool Breeze,3500000.0,665,2,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,15,8,Resale,Ready to Move,,RCC Consultant
Bliss,2800000.0,504,1,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,21,1,Resale,Ready to Move,,Patel RPL Realty
Kohinoor Castles,2350000.0,436,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,34,6,Resale,Ready to Move,,Kohinoor Group
Wadhwa Mahek Residency,5000000.0,439,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,5,2,Resale,Ready to Move,,The Wadhwa Group
Wadhwa Mahek Residency,3000000.0,468,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,5,2,Resale,Ready to Move,,The Wadhwa Group
Tulsi Aangan,2400000.0,500,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,11,6,Resale,Ready to Move,,Raj Group
Tharwani Vedant Imperial,2800000.0,452,1,1,Badlapur,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,19,8,Resale,Ready to Move,,Tharwani Infrastructures
Precious Harmony,4400000.0,706,2,2,Badlapur East,Beyond Thane,19.1639249,73.2459247,Semi-Furnished,Apartment,0,23,6,Resale,Ready to Move,,Precious Group
Arihant Anmol,3700000.0,709,2,2,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,7,6,Resale,Ready to Move,,Arihant Superstructures Ltd
Orchid Jewels Complex,2800000.0,305,1,1,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Semi-Furnished,Apartment,0,0,6,Resale,Ready to Move,,Unknown
Orchid Jewels Complex,2800000.0,446,1,1,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Semi-Furnished,Apartment,0,0,6,Resale,Ready to Move,,Unknown
Poddar Samruddhi Evergreen,2500000.0,414,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,0,6,Resale,Ready to Move,,Poddar Groups
Poddar Samruddhi Evergreen,1900000.0,180,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,0,6,Resale,Ready to Move,,Poddar Groups
Jai Malhar Society,2600000.0,259,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Jai Malhar Society,2100000.0,371,1,1,Nandivli,Beyond Thane,19.1998737435079,73.0856103413878,Semi-Furnished,Apartment,0,0,0,Resale,Ready to Move,,Unknown
Ambika Neelkanth Dhara,4600000.0,446,1,1,Dombivli West,Beyond Thane,19.2174682509913,73.0750339345098,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Karrm Panchtatva Phase I,1600000.0,335,1,1,Shahapur,Beyond Thane,19.453550664726,73.3247044251021,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Karrm Infrastructure Pvt. Ltd.
Poddar Samruddhi Evergreen,1600000.0,236,1,1,Badlapur East,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,0,6,Resale,Ready to Move,,Poddar Groups
Unkown,19700000.0,,4,4,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Semi-Furnished,Villa,0,0,6,Resale,Ready to Move,,Unknown
Unkown,5500000.0,650,2,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Furnished,Apartment,0,0,1,Resale,Ready to Move,,Unknown
Karrm Gardens,2200000.0,450,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,3,6,Resale,Ready to Move,1 Open,KARAM INFRASTRUCTURE Pvt. Ltd.
Vasant Park,5100000.0,,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,35,5,Resale,Ready to Move,,Vasant Builders
Sai Darshan,4500000.0,469,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Semi-Furnished,Apartment,0,5,2,Resale,Ready to Move,,Soham Construction Pvt. Ltd.
Unkown,8300000.0,,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Jashnani Chintamani Habitat,1500000.0,429,1,1,Shahapur,Beyond Thane,19.453550664726,73.3247044251021,Unfurnished,Apartment,0,26,2,Resale,Ready to Move,,Jashnani Construction Pvt. Ltd.
Lodha Casa Bella Gold,17000000.0,,4,3,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,20,5,Resale,Ready to Move,,Lodha Developers Limited
Unkown,2900000.0,,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Bella Vista,1900000.0,,,,Shahapur,Beyond Thane,19.453550664726,73.3247044251021,,Residential Plot,0,16,2,Resale,,,Oswal Group
Lok Vatika,3800000.0,,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Semi-Furnished,Apartment,0,0,2,Resale,Ready to Move,,Lok Housing Group
Runwal MyCity,4600000.0,,1,2,Dombivli,Beyond Thane,19.2094006,73.0939483,Unfurnished,Apartment,0,5,8,Resale,Ready to Move,,Runwal Group
Bhav Residency,3914545.0,393,1,2,Kasheli,Beyond Thane,19.2301651,73.0171568,Semi-Furnished,Apartment,0,4,2,Resale,Ready to Move,,Ramdev Developers
Regency Estate,8000000.0,,2,2,Dombivli,Beyond Thane,19.2094006,73.0939483,Unfurnished,Apartment,0,24,8,Resale,Ready to Move,,Regency Group
Unkown,4210000.0,,2,2,Ram Nagar Dombivli East,Beyond Thane,19.215646396774,73.0865415651692,Furnished,Apartment,0,0,0,Resale,,,Unknown
Runwal Gardens,4100000.0,468,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,15,5,Resale,Under Construction,,Runwal Group
Ahuja Prasadam,2500000.0,522,1,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,25,1,Resale,Ready to Move,,Ahuja Group
Sai Orchid Residency,3600000.0,511,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,11,5,Resale,Ready to Move,,Sai Developers
Mehta Amrut Siddhi,4000000.0,697,2,2,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Unfurnished,Apartment,0,16,4,Resale,Ready to Move,,Mehta Group
Sunshine Elegance,5000000.0,468,1,2,Thakurli,Beyond Thane,19.2252747701219,73.1000690723917,Semi-Furnished,Apartment,0,17,1,Resale,Ready to Move,,Sunshine Enterprises
Reliance Residency,4600000.0,797,3,2,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,18,6,Resale,Ready to Move,,Reliance Enterprises
Lodha Palava Lakeshore Greens,4810000.0,706,2,2,Dombivli,Beyond Thane,19.2094006,73.0939483,Unfurnished,Apartment,0,24,8,Resale,Ready to Move,,Lodha Developers Limited
Lodha Palava City,5700000.0,654,2,2,Dombivli,Beyond Thane,19.2094006,73.0939483,Unfurnished,Apartment,0,56,8,Resale,Ready to Move,,Lodha Developers Limited
Regency Sarvam,4900000.0,763,2,2,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Unfurnished,Apartment,0,21,4,Resale,Ready to Move,,Regency Group
Madhukunj CO OP Housing Society,2300000.0,245,1,1,Dombivli West,Beyond Thane,19.2174682509913,73.0750339345098,Semi-Furnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Lodha Palava Trinity A To C,14000000.0,1152,3,3,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,3,5,Resale,Ready to Move,,Lodha Developers Limited
Unkown,4800000.0,400,1,2,Dombivli West,Beyond Thane,19.2174682509913,73.0750339345098,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Sarvodaya Hill,7000000.0,713,2,2,Thakurli,Beyond Thane,19.2252747701219,73.1000690723917,Semi-Furnished,Apartment,0,19,1,Resale,Ready to Move,,Happy Home Group
Laxmi Park,7200000.0,598,2,2,Thakurli,Beyond Thane,19.2252747701219,73.1000690723917,Unfurnished,Apartment,0,16,1,Resale,Ready to Move,,Laxmi Builders and Developers
Sai Samarth,3800000.0,504,2,2,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Furnished,Apartment,0,2,2,Resale,Ready to Move,,Madan Chikankar
Swastik Park,1500000.0,381,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,2,2,Resale,Ready to Move,,Hindustan Enterprises
Runwal MyCity,7000000.0,796,3,2,Dombivli,Beyond Thane,19.2094006,73.0939483,Unfurnished,Apartment,0,5,8,Resale,Ready to Move,,Runwal Group
Lok Nagari Phase 3,2400000.0,450,1,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,25,1,Resale,Ready to Move,,Lok Housing Group
Godrej Vihaa,4200000.0,,2,2,Badlapur,Beyond Thane,19.1639249,73.2459247,Unfurnished,Apartment,0,31,8,New Property,Ready to Move,,Godrej Properties
Unkown,5100000.0,489,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,0,5,Resale,Ready to Move,,Unknown
Unkown,3453000.0,669,1,1,Karjat,Beyond Thane,18.9112989,73.328189,Semi-Furnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,5000000.0,612,1,1,Dombivli West,Beyond Thane,19.2174682509913,73.0750339345098,Semi-Furnished,Apartment,0,0,2,Resale,Under Construction,,Unknown
Unkown,1800000.0,461,1,1,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,1075000.0,228,1,1,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,2000000.0,392,1,1,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,3500000.0,540,1,2,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Unkown,1800000.0,352,1,1,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Apartment,0,0,2,Resale,Under Construction,,Unknown
Unkown,3000000.0,601,2,2,Karjat,Beyond Thane,18.9112989,73.328189,Semi-Furnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Siddharth Riverwood Park,4500000.0,475,1,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,50,5,Resale,Ready to Move,,Siddharth Group
Siddharth Riverwood Park,3000000.0,468,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,50,5,Resale,Ready to Move,,Siddharth Group
Siddharth Riverwood Park,3100000.0,378,1,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,50,5,Resale,Ready to Move,,Siddharth Group
Siddharth Riverwood Park,6350000.0,466,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,50,5,Resale,Under Construction,,Siddharth Group
Siddharth Riverwood Park,4000000.0,547,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,50,5,Resale,Ready to Move,,Siddharth Group
Siddharth Riverwood Park,3500000.0,342,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,50,5,Resale,Ready to Move,,Siddharth Group
Siddharth Riverwood Park,3200000.0,385,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,50,5,Resale,Ready to Move,,Siddharth Group
Raj Tulsi V City,2500000.0,587,2,2,Vangani,Beyond Thane,19.0925602606021,73.2971135741545,Unfurnished,Apartment,0,15,4,Resale,Ready to Move,,Raj Group
JP Regency,3500000.0,432,1,1,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Furnished,Apartment,0,10,1,Resale,Ready to Move,,JP Developers
JP Regency,2600000.0,381,1,1,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,10,1,Resale,Ready to Move,,JP Developers
Tata Amantra,5500000.0,441,2,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,20,5,Resale,Ready to Move,,TATA Housing Development Company Ltd.
Tata Amantra,4800000.0,778,2,2,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,20,5,Resale,Ready to Move,,TATA Housing Development Company Ltd.
Honest Kalyan Nagari,5500000.0,411,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,22,5,Resale,Ready to Move,,Honest Developers
Honest Kalyan Nagari,3500000.0,361,1,2,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,22,5,Resale,Ready to Move,,Honest Developers
Tata Amantra,6500000.0,576,2,2,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,20,5,Resale,Ready to Move,,TATA Housing Development Company Ltd.
Keshav Apartment,2900000.0,454,1,1,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Runwal Gardens,5500000.0,468,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,15,5,Resale,Under Construction,,Runwal Group
Godrej Nirvaan,8200000.0,428,2,2,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Semi-Furnished,Apartment,0,45,5,Resale,Under Construction,,Godrej Properties
Ahuja Prasadam,4000000.0,806,2,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,25,1,Resale,Under Construction,,Ahuja Group
Ahuja Prasadam,4800000.0,745,2,2,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Unfurnished,Apartment,0,25,1,Resale,Ready to Move,,Ahuja Group
Regency Anantam,11000000.0,634,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Furnished,Apartment,0,29,5,Resale,Ready to Move,,Regency Group
Regency Anantam,8500000.0,518,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Semi-Furnished,Apartment,0,29,5,Resale,Ready to Move,,Regency Group
Happy Home Sarvodaya Nagar,2800000.0,454,1,1,Ambernath,Beyond Thane,19.1986487504664,73.2004913077756,Unfurnished,Apartment,0,17,6,Resale,Ready to Move,,Happy Home Group
Puranik City Neral,1950000.0,237,1,1,Neral,Beyond Thane,19.0248210057881,73.3169473654086,Unfurnished,Apartment,0,39,0,Resale,Under Construction,,Puranik Builders Ltd.
Runwal Gardens,5300000.0,363,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,15,5,Resale,Under Construction,,Runwal Group
Runwal Gardens,3700000.0,336,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,15,5,Resale,Under Construction,,Runwal Group
Om Sai Towers,2800000.0,482,1,1,Ambernath East,Beyond Thane,19.2075883274914,73.1854898657514,Semi-Furnished,Apartment,0,10,1,Resale,Ready to Move,,Sai Construction
Lodha Palava City,4800000.0,454,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,0,56,5,Resale,Ready to Move,,Lodha Developers Limited
Shree Siddhivinayak Heights,11000000.0,533,2,2,Titwala,Beyond Thane,19.295217297811,73.2124239025258,Furnished,Apartment,0,3,4,Resale,Ready to Move,,Swastik Construction
Shankeshwar Palms,6800000.0,703,2,3,Dombivli West,Beyond Thane,19.2174682509913,73.0750339345098,Semi-Furnished,Apartment,0,0,2,Resale,Ready to Move,,Unknown
Happy Sarvoday 1,76443000.0,755,,1,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Unfurnished,Commercial Office Space,0,6,8,New Property,Dec '28,,Happy Home Group
Lodha Opulis B,38000000.0,2498,4,4,Kole,Beyond Thane,19.22816159,73.36323194,Unfurnished,Apartment,0,10,0,New Property,May '30,,Lodha Developers Limited
Godrej Nirvaan,4949000.0,424,1,1,Kalyan West,Beyond Thane,19.2442606681675,73.123906730695,Unfurnished,Apartment,0,45,5,New Property,Under Construction,,Godrej Properties
Kalpataru Aria ,11400000.0,2280,,,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Residential Plot,0,23,2,New Property,,,Kalpataru Ltd.
Dosti Greater Thane,5954000.0,535,2,2,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Unfurnished,Apartment,0,14,6,New Property,Jun '28,,Dosti Realty 
Tharwani Ariana,5017000.0,846,3,3,Ambernath West,Beyond Thane,19.2107415190685,73.1908213734783,Unfurnished,Apartment,0,20,2,New Property,Ready to Move,,Tharwani Realty
Kalpataru Aria ,49345000.0,9000,,,Karjat,Beyond Thane,18.9112989,73.328189,Unfurnished,Residential Plot,0,23,2,New Property,,,Kalpataru Ltd.
Dosti Greater Thane,4129000.0,371,1,1,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Unfurnished,Apartment,0,14,6,New Property,Jun '28,,Dosti Realty 
Rustomjee Urban Woods,12399000.0,1124,3,3,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,0,25,2,New Property,May '29,,Rustomjee
Growmore Unimax Life,3838000.0,446,1,1,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,1,12,5,New Property,Dec '29,1 Covered,Growmore Lifespaces Llp
Runwal Garden City,7200000.0,568,3,3,Dombivli,Beyond Thane,19.2094006,73.0939483,Unfurnished,Apartment,1,43,8,New Property,Sep '27,,Runwal Enterprises
Sunteck Crescent Park,7200000.0,656,2,2,Kalyan,Beyond Thane,19.2449413625186,73.1331398884041,Unfurnished,Apartment,1,35,8,New Property,Dec '29,1 Covered,Sunteck Realty Ltd.
Rustomjee Urban Woods,6148800.0,585,2,2,Kalyan East,Beyond Thane,19.2280216158659,73.1334807284888,Unfurnished,Apartment,1,25,2,New Property,Under Construction,1 Covered,Rustomjee
Rustomjee Urban Woods,7499000.0,682,2,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,1,25,5,New Property,May '29,1 Covered,Rustomjee
Lodha Codename Premier,8999999.0,759,3,2,Dombivli East,Beyond Thane,19.2049111648702,73.1069201060438,Unfurnished,Apartment,1,28,5,New Property,Under Construction,1 Covered,Lodha Developers Limited
Unkown,2600000.0,334,1,2,Titwala Goveli Road,Beyond Thane,19.28147176,73.23442666,Unfurnished,Apartment,0,0,0,New Property,Ready to Move,1 Open,Unknown
Unkown,5160000.0,516,1,1,Khadakpada,Beyond Thane,19.2626421381468,73.131209510184,Unfurnished,Apartment,0,0,1,New Property,Under Construction,1 Covered,Unknown
Unkown,24800000.0,1963,3,4,Bhiwandi,Beyond Thane,19.2937911767008,73.0653582109139,Unfurnished,Villa,1,0,6,New Property,Under Construction,2 Covered,Unknown
Shahpur ShubhVastu ,1692000.0,389,1,1,Shivajinagar Vasind,Beyond Thane,19.40599112,73.26267306,Unfurnished,Apartment,0,16,0,Resale,Ready to Move,,Shahpur Infrastructure
